"proxyWallet","asset","conditionId","avgPrice","totalBought","realizedPnl","curPrice","title","slug","icon","eventSlug","outcome","outcomeIndex","oppositeOutcome","oppositeAsset","endDate","timestamp"
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","9747861636436363264528004034935333775753176766052227329321387792460532198941","0xcd3f815424a1fd2ea775b3df428568ecdfcdc8a04c181f42959fe12b3794cacb",0.547778,4374.85395,1978.405202,1.0,"Bitcoin Up or Down - March 9, 7:10AM-7:15AM ET",btc-updown-5m-1773054600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773054600,Down,1,Up,"28896968266390433939458128402289997025342962853429385996058454244763798605360","2026-03-09T00:00:00Z",1773055095
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","28896968266390433939458128402289997025342962853429385996058454244763798605360","0xcd3f815424a1fd2ea775b3df428568ecdfcdc8a04c181f42959fe12b3794cacb",0.4081659999999999,5104.717122000001,-2083.571968,0.0,"Bitcoin Up or Down - March 9, 7:10AM-7:15AM ET",btc-updown-5m-1773054600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773054600,Up,0,Down,"9747861636436363264528004034935333775753176766052227329321387792460532198941","2026-03-09T00:00:00Z",1773055095
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","81604514143074399518887002826991765777873568686609956441678803303344631568199","0xa8bcfc5bb6a871ac5125ded47f5fb5f6c64abb162d1ad6cabf0b48c0495f6114",0.721224,3155.2534690000007,879.608941,1.0,"Bitcoin Up or Down - March 9, 7:05AM-7:10AM ET",btc-updown-5m-1773054300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773054300,Up,0,Down,"105875928445966395499212474442666051173584669451864742549495607068182452840239","2026-03-09T00:00:00Z",1773054895
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","105875928445966395499212474442666051173584669451864742549495607068182452840239","0xa8bcfc5bb6a871ac5125ded47f5fb5f6c64abb162d1ad6cabf0b48c0495f6114",0.272126,3411.6984240000006,-928.411845,0.0,"Bitcoin Up or Down - March 9, 7:05AM-7:10AM ET",btc-updown-5m-1773054300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773054300,Down,1,Up,"81604514143074399518887002826991765777873568686609956441678803303344631568199","2026-03-09T00:00:00Z",1773054895
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","83166840658682194648612522550200012889669802061656213390058215103659352021150","0x7b08f8c2e48bbce0c52936b72b25764306198711578e3a7fee74f8187474bc08",0.543185,1676.99444,766.076215,1.0,"Bitcoin Up or Down - March 9, 7:00AM-7:05AM ET",btc-updown-5m-1773054000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773054000,Up,0,Down,"11785196780048199853905856204356553461669176154630569569813193840062467412666","2026-03-09T00:00:00Z",1773054495
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","11785196780048199853905856204356553461669176154630569569813193840062467412666","0x7b08f8c2e48bbce0c52936b72b25764306198711578e3a7fee74f8187474bc08",0.450239,2360.536021,-1062.8053770000001,0.0,"Bitcoin Up or Down - March 9, 7:00AM-7:05AM ET",btc-updown-5m-1773054000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773054000,Down,1,Up,"83166840658682194648612522550200012889669802061656213390058215103659352021150","2026-03-09T00:00:00Z",1773054495
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","89631987549820702104939195996573659288476891389709109572174661407416911999372","0xd2fd366ef924ddf2a3c1117e2b685cb97d09b3fd16ba5f2431d72bdb1d5b7c4d",0.72564,2473.312422,678.577996,1.0,"Bitcoin Up or Down - March 9, 6:55AM-7:00AM ET",btc-updown-5m-1773053700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773053700,Down,1,Up,"47849423815660322309154264077301311463218331601043061676523676950894180034338","2026-03-09T00:00:00Z",1773054195
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","47849423815660322309154264077301311463218331601043061676523676950894180034338","0xd2fd366ef924ddf2a3c1117e2b685cb97d09b3fd16ba5f2431d72bdb1d5b7c4d",0.244373,3125.646242,-763.823549,0.0,"Bitcoin Up or Down - March 9, 6:55AM-7:00AM ET",btc-updown-5m-1773053700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773053700,Up,0,Down,"89631987549820702104939195996573659288476891389709109572174661407416911999372","2026-03-09T00:00:00Z",1773054195
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","94251247662892180489029073059842737341477810887851296197605888929243084942562","0x5d1a10b5f0628214ed6c59aeb26e3cc264e6a4ded4efcc1cb86d52f00889cef5",0.587935,5675.514065,2338.680703,1.0,"Bitcoin Up or Down - March 9, 6:50AM-6:55AM ET",btc-updown-5m-1773053400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773053400,Down,1,Up,"110215477778271593493458021382676662147223038944835405328520006822969724652968","2026-03-09T00:00:00Z",1773053995
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","110215477778271593493458021382676662147223038944835405328520006822969724652968","0x5d1a10b5f0628214ed6c59aeb26e3cc264e6a4ded4efcc1cb86d52f00889cef5",0.347834,4854.367779,-1688.514162,0.0,"Bitcoin Up or Down - March 9, 6:50AM-6:55AM ET",btc-updown-5m-1773053400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773053400,Up,0,Down,"94251247662892180489029073059842737341477810887851296197605888929243084942562","2026-03-09T00:00:00Z",1773053995
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","59403839419942529588069565837596175060399835966739261321661050993247866952130","0xadd48e1cb0817843b4f85dfc43348bdfdffe0c0e6ba5ffe340bf4a488bd63806",0.570744,4132.154961,1773.752309,1.0,"Bitcoin Up or Down - March 9, 6:45AM-6:50AM ET",btc-updown-5m-1773053100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773053100,Down,1,Up,"40198869343468541020836550422235722058107329058742404428393169303413793948239","2026-03-09T00:00:00Z",1773053595
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","40198869343468541020836550422235722058107329058742404428393169303413793948239","0xadd48e1cb0817843b4f85dfc43348bdfdffe0c0e6ba5ffe340bf4a488bd63806",0.439077,3612.945066,-1586.36108,0.0,"Bitcoin Up or Down - March 9, 6:45AM-6:50AM ET",btc-updown-5m-1773053100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773053100,Up,0,Down,"59403839419942529588069565837596175060399835966739261321661050993247866952130","2026-03-09T00:00:00Z",1773053595
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","92023430452244519186505663513930705417656869298519813352374084413169826066035","0xdf3f209273bcb3f9725585fe62fc3e0b0a8dc1d61c1ed12ae9819884bcb4626d",0.612276,3959.637262,1535.246397,1.0,"Bitcoin Up or Down - March 9, 6:40AM-6:45AM ET",btc-updown-5m-1773052800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773052800,Down,1,Up,"40045576081770915159456552790588738471742047589733144034041382728527173368130","2026-03-09T00:00:00Z",1773053395
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","40045576081770915159456552790588738471742047589733144034041382728527173368130","0xdf3f209273bcb3f9725585fe62fc3e0b0a8dc1d61c1ed12ae9819884bcb4626d",0.278052,3664.127345,-1018.817936,0.0,"Bitcoin Up or Down - March 9, 6:40AM-6:45AM ET",btc-updown-5m-1773052800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773052800,Up,0,Down,"92023430452244519186505663513930705417656869298519813352374084413169826066035","2026-03-09T00:00:00Z",1773053395
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","84099847225986022266031788814645431553767348781752238692047397047352486746031","0xd47b1b3e531d267368f3027de59281cc93e1fd170daece779f01ebf63d294ffc",0.334094,4017.3366209999995,-1342.168061,0.0,"Bitcoin Up or Down - March 9, 6:35AM-6:40AM ET",btc-updown-5m-1773052500,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773052500,Up,0,Down,"14828017467724537564047010889798994700400617499923383832581767756129377382810","2026-03-09T00:00:00Z",1773052993
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","14828017467724537564047010889798994700400617499923383832581767756129377382810","0xd47b1b3e531d267368f3027de59281cc93e1fd170daece779f01ebf63d294ffc",0.636193,4475.499984,1628.218222,1.0,"Bitcoin Up or Down - March 9, 6:35AM-6:40AM ET",btc-updown-5m-1773052500,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773052500,Down,1,Up,"84099847225986022266031788814645431553767348781752238692047397047352486746031","2026-03-09T00:00:00Z",1773052993
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","99837060769079974320775949117399435391211687847632787952220721907911117109144","0x5d103dfa84daa59eafe57cfd333f056f2c7eb18f0c7b89ecb456144d2a0f2352",0.625751,7008.23534,-4385.410272,0.0,"Bitcoin Up or Down - March 9, 6:30AM-6:35AM ET",btc-updown-5m-1773052200,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773052200,Down,1,Up,"5157617256799417307095558890354325166393773113316958926302683738310778440345","2026-03-09T00:00:00Z",1773052693
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","5157617256799417307095558890354325166393773113316958926302683738310778440345","0x5d103dfa84daa59eafe57cfd333f056f2c7eb18f0c7b89ecb456144d2a0f2352",0.354991,6724.698757,4337.49122,1.0,"Bitcoin Up or Down - March 9, 6:30AM-6:35AM ET",btc-updown-5m-1773052200,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773052200,Up,0,Down,"99837060769079974320775949117399435391211687847632787952220721907911117109144","2026-03-09T00:00:00Z",1773052693
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","68942417100036099080755724638559357348580122238436100853225188107177050375295","0x22b6e09cbda7196335e3bc890f5652f839bf742ed4b2e97247fdab939b87a506",0.550295,4825.153297,-2655.257733,0.0,"Bitcoin Up or Down - March 9, 6:25AM-6:30AM ET",btc-updown-5m-1773051900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773051900,Up,0,Down,"113739947806139392258095371374493539829139687810002343562451750403279149329589","2026-03-09T00:00:00Z",1773052495
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","113739947806139392258095371374493539829139687810002343562451750403279149329589","0x22b6e09cbda7196335e3bc890f5652f839bf742ed4b2e97247fdab939b87a506",0.411392,4747.200944,2794.240453,1.0,"Bitcoin Up or Down - March 9, 6:25AM-6:30AM ET",btc-updown-5m-1773051900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773051900,Down,1,Up,"68942417100036099080755724638559357348580122238436100853225188107177050375295","2026-03-09T00:00:00Z",1773052495
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","13116626914537318426811289971555596646446556454992893526850088835525384302897","0x27b4f99f5e1a24f81313334a1c35287fa8719f0affb6ae6ed5c0c599c95209e3",0.675817,5643.239684999999,1829.44237,1.0,"Bitcoin Up or Down - March 9, 6:20AM-6:25AM ET",btc-updown-5m-1773051600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773051600,Up,0,Down,"106278484181383883299601661757247299551127294030784070488899861224146479920964","2026-03-09T00:00:00Z",1773052093
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","106278484181383883299601661757247299551127294030784070488899861224146479920964","0x27b4f99f5e1a24f81313334a1c35287fa8719f0affb6ae6ed5c0c599c95209e3",0.309946,5124.246005,-1588.239552,0.0,"Bitcoin Up or Down - March 9, 6:20AM-6:25AM ET",btc-updown-5m-1773051600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773051600,Down,1,Up,"13116626914537318426811289971555596646446556454992893526850088835525384302897","2026-03-09T00:00:00Z",1773052093
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","43585149297820064433815577920077017854560435235884889414108173219855256676938","0x4ba3d4d5fcf00fdfc4436e98d9a51cb7eef0cf4ebb7a05f135e0b9272188257f",0.293241,3211.732008,-941.811505,0.0,"Bitcoin Up or Down - March 9, 6:15AM-6:20AM ET",btc-updown-5m-1773051300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773051300,Up,0,Down,"108057865466448879878968774458242124942043200904651180490997365660053054649825","2026-03-09T00:00:00Z",1773051793
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","108057865466448879878968774458242124942043200904651180490997365660053054649825","0x4ba3d4d5fcf00fdfc4436e98d9a51cb7eef0cf4ebb7a05f135e0b9272188257f",0.692289,3705.304689,1140.163011,1.0,"Bitcoin Up or Down - March 9, 6:15AM-6:20AM ET",btc-updown-5m-1773051300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773051300,Down,1,Up,"43585149297820064433815577920077017854560435235884889414108173219855256676938","2026-03-09T00:00:00Z",1773051793
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","91041780623698654975804840092208876584992464653938447219860855036221724066571","0x5ddd664c504884892d6f9c68e48faef99e0943ea2dd3acb14e81362b68758621",0.689072,2643.374575,821.899169,1.0,"Bitcoin Up or Down - March 9, 6:10AM-6:15AM ET",btc-updown-5m-1773051000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773051000,Down,1,Up,"21837289655099445896865920951775508478373932044147596334058354420774633709531","2026-03-09T00:00:00Z",1773051593
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","21837289655099445896865920951775508478373932044147596334058354420774633709531","0x5ddd664c504884892d6f9c68e48faef99e0943ea2dd3acb14e81362b68758621",0.283941,2492.165724,-707.628027,0.0,"Bitcoin Up or Down - March 9, 6:10AM-6:15AM ET",btc-updown-5m-1773051000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773051000,Up,0,Down,"91041780623698654975804840092208876584992464653938447219860855036221724066571","2026-03-09T00:00:00Z",1773051593
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","89260614693190291975985919115716073404049109827269317815367739772504202183477","0xdcb5a2d9560a03ec784fbb0f7e9e781c471d9eef9173a0a28e897dc2c5f87f89",0.51171,5877.327994000001,2869.840486,1.0,"Bitcoin Up or Down - March 9, 6:05AM-6:10AM ET",btc-updown-5m-1773050700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773050700,Down,1,Up,"51481576224675647803860561905962163094634913763866108558324538740040936176503","2026-03-09T00:00:00Z",1773051293
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","51481576224675647803860561905962163094634913763866108558324538740040936176503","0xdcb5a2d9560a03ec784fbb0f7e9e781c471d9eef9173a0a28e897dc2c5f87f89",0.487406,5855.722893,-2854.114472,0.0,"Bitcoin Up or Down - March 9, 6:05AM-6:10AM ET",btc-updown-5m-1773050700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773050700,Up,0,Down,"89260614693190291975985919115716073404049109827269317815367739772504202183477","2026-03-09T00:00:00Z",1773051293
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","89255814246649319107604930027746195339820344747451594698345340427534613455313","0xbf00a6481f622b86dff31e5c0d35124d2a6cb331aa527c21928d32b92ff44574",0.407313,7375.04787,-3003.952873,0.0,"Bitcoin Up or Down - March 9, 6:00AM-6:05AM ET",btc-updown-5m-1773050400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773050400,Down,1,Up,"14550176755897956913252488833554294357519740021491747170975541128787275874427","2026-03-09T00:00:00Z",1773050993
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","14550176755897956913252488833554294357519740021491747170975541128787275874427","0xbf00a6481f622b86dff31e5c0d35124d2a6cb331aa527c21928d32b92ff44574",0.558831,7604.052365,3354.672177,1.0,"Bitcoin Up or Down - March 9, 6:00AM-6:05AM ET",btc-updown-5m-1773050400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773050400,Up,0,Down,"89255814246649319107604930027746195339820344747451594698345340427534613455313","2026-03-09T00:00:00Z",1773050993
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","65656795276322910199019001601229724804605500533786373404022256544201480705080","0xbfcda397b33317595f85d6e56f40aefec83fc1b480a7b68224add550f0348f62",0.6619830000000001,3363.380518,1136.879792,1.0,"Bitcoin Up or Down - March 9, 5:55AM-6:00AM ET",btc-updown-5m-1773050100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773050100,Down,1,Up,"28582070170633171438911180316338092732370783381357707530252509711267421305846","2026-03-09T00:00:00Z",1773050693
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","28582070170633171438911180316338092732370783381357707530252509711267421305846","0xbfcda397b33317595f85d6e56f40aefec83fc1b480a7b68224add550f0348f62",0.353548,3149.691818,-1113.567242,0.0,"Bitcoin Up or Down - March 9, 5:55AM-6:00AM ET",btc-updown-5m-1773050100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773050100,Up,0,Down,"65656795276322910199019001601229724804605500533786373404022256544201480705080","2026-03-09T00:00:00Z",1773050693
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","69184596998953278098460064831201029519487959779731152286945385703102661442298","0xc5e00912e0630a6ecd53ccf922647f108af389304c44312467badfaa43d59717",0.698971,4581.492251,1379.16203,1.0,"Bitcoin Up or Down - March 9, 5:50AM-5:55AM ET",btc-updown-5m-1773049800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773049800,Down,1,Up,"53261553373075736476579111086744020293471348359745940732796290259222566868326","2026-03-09T00:00:00Z",1773050293
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","53261553373075736476579111086744020293471348359745940732796290259222566868326","0xc5e00912e0630a6ecd53ccf922647f108af389304c44312467badfaa43d59717",0.265854,4744.578371,-1261.365138,0.0,"Bitcoin Up or Down - March 9, 5:50AM-5:55AM ET",btc-updown-5m-1773049800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773049800,Up,0,Down,"69184596998953278098460064831201029519487959779731152286945385703102661442298","2026-03-09T00:00:00Z",1773050293
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","68489233935231263804017529853403825912853543978782756038828511167287256224716","0xfa609eda2c71549507c481d80720c3eabfb71dd7afd55980e3cc874e3cac904b",0.496467,2467.160165,1242.296559,1.0,"Bitcoin Up or Down - March 9, 5:45AM-5:50AM ET",btc-updown-5m-1773049500,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773049500,Down,1,Up,"34130235646428412656071181488331429419456487768762304358298512790745937076031","2026-03-09T00:00:00Z",1773050093
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","34130235646428412656071181488331429419456487768762304358298512790745937076031","0xfa609eda2c71549507c481d80720c3eabfb71dd7afd55980e3cc874e3cac904b",0.42826,3162.1142680000003,-1354.2070560000002,0.0,"Bitcoin Up or Down - March 9, 5:45AM-5:50AM ET",btc-updown-5m-1773049500,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773049500,Up,0,Down,"68489233935231263804017529853403825912853543978782756038828511167287256224716","2026-03-09T00:00:00Z",1773050093
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","67489259386132648738424855898268733937880691551148640308710374508260371712368","0x41d6ab74e9891474f8169e22f722ee5a9a764e8787dd275b1544bb80e08fa37a",0.474298,2432.180563,1278.6021859999998,1.0,"Bitcoin Up or Down - March 9, 5:40AM-5:45AM ET",btc-updown-5m-1773049200,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773049200,Up,0,Down,"50998120387855354630770694046859460022381196663100342989958006469299915858942","2026-03-09T00:00:00Z",1773049693
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","50998120387855354630770694046859460022381196663100342989958006469299915858942","0x41d6ab74e9891474f8169e22f722ee5a9a764e8787dd275b1544bb80e08fa37a",0.422786,3117.32747,-1317.962411,0.0,"Bitcoin Up or Down - March 9, 5:40AM-5:45AM ET",btc-updown-5m-1773049200,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773049200,Down,1,Up,"67489259386132648738424855898268733937880691551148640308710374508260371712368","2026-03-09T00:00:00Z",1773049693
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","18018483587661229406689556348539169360551527298910646257615260028874179775499","0x76d0fa5dcf0b67b1a8aae65bbfbd4a8a17222f9f58b07f47650110917096de72",0.672281,3360.935804,1101.44252,1.0,"Bitcoin Up or Down - March 9, 5:35AM-5:40AM ET",btc-updown-5m-1773048900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773048900,Up,0,Down,"114670249495911815821485046555137078641897464306943165597484336061151978560969","2026-03-09T00:00:00Z",1773049493
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","114670249495911815821485046555137078641897464306943165597484336061151978560969","0x76d0fa5dcf0b67b1a8aae65bbfbd4a8a17222f9f58b07f47650110917096de72",0.227326,4117.752159,-936.072127,0.0,"Bitcoin Up or Down - March 9, 5:35AM-5:40AM ET",btc-updown-5m-1773048900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773048900,Down,1,Up,"18018483587661229406689556348539169360551527298910646257615260028874179775499","2026-03-09T00:00:00Z",1773049493
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","97164801453393309526084500509858072765697524660308137385307333831002194037980","0x6be4bed4331dc2a203c560d5c6fca20ea91d128b823b570a0a0a6795c695b601",0.4005250000000001,5963.852122,-2388.671871,0.0,"Bitcoin Up or Down - March 9, 5:30AM-5:35AM ET",btc-updown-5m-1773048600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773048600,Down,1,Up,"31477648859233500283295859537886845515136443559997075902743360145445176558465","2026-03-09T00:00:00Z",1773049093
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","31477648859233500283295859537886845515136443559997075902743360145445176558465","0x6be4bed4331dc2a203c560d5c6fca20ea91d128b823b570a0a0a6795c695b601",0.529996,5587.75317,2626.2663400000006,1.0,"Bitcoin Up or Down - March 9, 5:30AM-5:35AM ET",btc-updown-5m-1773048600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773048600,Up,0,Down,"97164801453393309526084500509858072765697524660308137385307333831002194037980","2026-03-09T00:00:00Z",1773049093
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","60772123446965315008123563927543164985067698472975378642302601871592610095058","0x104a57a1c2c63a1e339130f2f2fca44439f7b1169bb22d6f90bc2232d7e31387",0.377141,4817.965405,-1817.05229,0.0,"Bitcoin Up or Down - March 9, 5:25AM-5:30AM ET",btc-updown-5m-1773048300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773048300,Down,1,Up,"105388346268319657542395231521541226861661189436675144757681092843516883365744","2026-03-09T00:00:00Z",1773048793
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","105388346268319657542395231521541226861661189436675144757681092843516883365744","0x104a57a1c2c63a1e339130f2f2fca44439f7b1169bb22d6f90bc2232d7e31387",0.624152,4021.1908149999995,1511.356525,1.0,"Bitcoin Up or Down - March 9, 5:25AM-5:30AM ET",btc-updown-5m-1773048300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773048300,Up,0,Down,"60772123446965315008123563927543164985067698472975378642302601871592610095058","2026-03-09T00:00:00Z",1773048793
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","94532998433793360205658224531146875526004435148933409449052036184302725802494","0x7d678cae47e1b9a771c0248fd81bdf99aa3516c7a22202800818203233eaff1e",0.775944,1305.409838,292.484906,1.0,"Bitcoin Up or Down - March 9, 5:20AM-5:25AM ET",btc-updown-5m-1773048000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773048000,Up,0,Down,"80291530272846150853500756478622284208088681137155052428771353010447473965965","2026-03-09T00:00:00Z",1773048491
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","80291530272846150853500756478622284208088681137155052428771353010447473965965","0x7d678cae47e1b9a771c0248fd81bdf99aa3516c7a22202800818203233eaff1e",0.235671,1866.367773,-439.848759,0.0,"Bitcoin Up or Down - March 9, 5:20AM-5:25AM ET",btc-updown-5m-1773048000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773048000,Down,1,Up,"94532998433793360205658224531146875526004435148933409449052036184302725802494","2026-03-09T00:00:00Z",1773048491
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","93915499450833345218518770869377959946027185571590841554271757232080701324437","0x29361a7cb7e570994a2840213903c80f2a568fa8dd9e9c3e4b9289dda786a59f",0.309221,6955.256552,4804.545165,1.0,"Bitcoin Up or Down - March 9, 5:15AM-5:20AM ET",btc-updown-5m-1773047700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773047700,Down,1,Up,"51655796705009544084851331791260351228911607308204625736153949758232129302894","2026-03-09T00:00:00Z",1773048291
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","51655796705009544084851331791260351228911607308204625736153949758232129302894","0x29361a7cb7e570994a2840213903c80f2a568fa8dd9e9c3e4b9289dda786a59f",0.619682,6298.252926,-3902.913969,0.0,"Bitcoin Up or Down - March 9, 5:15AM-5:20AM ET",btc-updown-5m-1773047700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773047700,Up,0,Down,"93915499450833345218518770869377959946027185571590841554271757232080701324437","2026-03-09T00:00:00Z",1773048291
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","50934870332578432087690260029732579948458663385039349484341713350516793396490","0x95d641cc60c12350ce0b3a5d8335b7a45848cc94670d3fb0261093768addac53",0.53148,2959.4648769999994,1386.568484,1.0,"Bitcoin Up or Down - March 9, 5:10AM-5:15AM ET",btc-updown-5m-1773047400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773047400,Up,0,Down,"10949728088022000724178913935587919465831828629686389039421412423428361715908","2026-03-09T00:00:00Z",1773047891
